URLs,year,IslamWords,totals,anxioutyWords,chappwords,DHSWords,ReligLWICwords,optwords,frequency_anxiouty,frequency_religLWIC,frequency_dhs,frequency_anxiouty_lag1,frequency_religLWIC_lag1,frequency_dhs_lag1,frequency_reli_Lwicnoislam,frequency_chapp,frequency_islam,frequency_opt,state,globalterrorism,abbr,femadec,terroristattack,bioguide,end_last_term,first,last,religion,unafilated,other,jew,mormon,othodoxchristain,protestantdemonation,catholic,aa,hisp,id,icpsr,thomas,govtrack,cong,gender,type,start,end,district,class,party,dw1,comc,comr,leadcham,simpleparty,dwisest,manualcorrection,scomc,scomr,percentwhite,pres2,veryconservative,don'tattendchurch,don'tpray,unemploy,nonwhite,abrvState,catholic_state,jewish_state,evang_state,orthodox_state,bkprot_state,mainline_state,conservative.non.traditional_state,liberal.protestant_state,secular_state,veryReligous,upforElection,Female,Republican,urls2
snowe,2008,38,2605941,2286,1652,8745,1438,4935,0.000877227,0.000551817,0.003355795,0.000999703,0.000355615,0.003629766,0.000537235,0.000633937,1.46E-05,0.001893751,Maine,4785,ME,16,0,S000663,1/3/13,Olympia,Snowe,Greek Orthodox,0,0,0,0,1,0,0,0,0,10393,14661,1085,300091,110,F,sen,1/4/07,1/3/13,0,1,Republican,0.042,0,1,0,R,NULL,NULL,0,1,0.9565217,3.241107,3.29249,4.407115,4.342742,5.4,0,me,21.53570938,0.664534092,5.810194016,0,0.085184149,7.485455036,0.485044718,0.340980917,63.59289932,0.34,0,1,1,snowe
snowe,2010,40,2188238,2039,530,6631,669,3906,0.000931801,0.000305726,0.003030293,0.000877227,0.000551817,0.003355795,0.000287447,0.000242205,1.83E-05,0.001784999,Maine,4805,ME,7,0,S000663,1/3/13,Olympia,Snowe,Greek Orthodox,0,0,0,0,1,0,0,0,0,10394,14661,1085,300091,111,F,sen,1/4/07,1/3/13,0,1,Republican,0.045,0,1,0,R,NULL,NULL,0,1,0.9212828,2.803519,3.396502,4.215744,3.772595,8.2,0,me,21.53570938,0.664534092,5.810194016,0,0.085184149,7.485455036,0.485044718,0.340980917,63.59289932,0.34,0,1,1,snowe
snowe,2012,9,577372,279,284,1217,306,990,0.000483225,0.000529989,0.002107827,0.000931801,0.000305726,0.003030293,0.000514401,0.000491885,1.56E-05,0.001714667,Maine,8481,ME,0,0,S000663,1/3/13,Olympia,Snowe,Greek Orthodox,0,0,0,0,1,0,0,0,0,10392,14661,1085,300091,112,F,sen,1/4/07,1/3/13,0,1,Republican,0.048,0,1,0,R,NULL,NULL,0,1,0.9079284,2.723077,3.287179,4.438461,4.048594,7.7,0,me,21.53570938,0.664534092,5.810194016,0,0.085184149,7.485455036,0.485044718,0.340980917,63.59289932,0.34,1,1,1,snowe
specter,2006,114,1228459,605,1607,5576,1084,2331,0.000492488,0.000882407,0.004539021,NA,NA,NA,0.000789608,0.001308144,9.28E-05,0.0018975,Pennsylvania,2743,PA,28,0,S000709,1/3/11,Arlen,Specter,Jew,0,0,1,0,0,0,0,0,0,9063,14910,1437,300092,109,M,sen,1/4/05,12/22/10,0,3,Democrat,0.062,1,0,0,D,NULL,NULL,1,0,0.8739217,2.882823,3.336043,2.791722,2.760695,4.7,0,pa,30.93216896,2.774456263,5.765742779,0,2.048209906,19.42445946,0.206099436,0.079837441,38.63896561,0.53,0,0,0,specter
specter,2008,47,3368576,2276,1952,10448,1685,6040,0.000675657,0.000500212,0.003101608,0.000492488,0.000882407,0.004539021,0.00048626,0.000579474,1.40E-05,0.001793044,Pennsylvania,4785,PA,0,0,S000709,1/3/11,Arlen,Specter,Jew,0,0,1,0,0,0,0,0,0,9064,14910,1437,300092,110,M,sen,1/4/05,12/22/10,0,3,Democrat,0.07,0,1,0,D,NULL,NULL,0,1,0.8901857,3.216561,3.363926,3.821561,3.538791,5.3,0,pa,30.93216896,2.774456263,5.765742779,0,2.048209906,19.42445946,0.206099436,0.079837441,38.63896561,0.53,0,0,0,specter
specter,2010,55,5265554,3718,3655,17761,3333,8684,0.0007061,0.000632983,0.003373055,0.000675657,0.000500212,0.003101608,0.000622538,0.000694135,1.04E-05,0.00164921,Pennsylvania,4805,PA,27,0,S000709,1/3/11,Arlen,Specter,Jew,0,0,1,0,0,0,0,0,0,9065,14910,1437,300092,111,M,sen,1/4/05,12/22/10,0,3,Democrat,0.079,0,1,0,D,NULL,NULL,0,1,0.8545043,2.873442,3.418771,3.830381,3.159879,8.6,0,pa,30.93216896,2.774456263,5.765742779,0,2.048209906,19.42445946,0.206099436,0.079837441,38.63896561,0.53,1,0,0,specter
stabenow,2006,0,100194,15,182,134,218,172,0.000149711,0.00217578,0.001337406,NA,NA,NA,0.00217578,0.001816477,1.00E-09,0.001716671,Michigan,2743,MI,0,0,S000770,1/3/19,Debbie,Stabenow,United Methodist,0,0,0,0,0,1,0,0,0,120,29732,1531,300093,109,F,sen,1/3/01,12/9/06,0,1,Democrat,-0.416,0,0,0,D,NULL,NULL,NULL,NULL,0.7221861,3.100326,3.257186,2.76767,2.664911,7,0,mi,25.15904617,0.664534092,10.62535191,0,4.53497076,8.568935394,0.252547055,0.045894176,49.58149338,0.53,1,1,0,stabenow
stabenow,2008,0,121844,80,0,572,0,153,0.000656578,1.00E-09,0.004694528,0.000149711,0.00217578,0.001337406,1.00E-09,1.00E-09,1.00E-09,0.001255705,Michigan,4785,MI,12,0,S000770,1/3/19,Debbie,Stabenow,United Methodist,0,0,0,0,0,1,0,0,0,122,29732,1531,300093,110,F,sen,1/4/07,1/3/13,0,1,Democrat,-0.398,0,0,0,D,NULL,NULL,0,0,0.8723404,3.259188,3.411992,3.776596,3.387475,8.3,0,mi,25.15904617,0.664534092,10.62535191,0,4.53497076,8.568935394,0.252547055,0.045894176,49.58149338,0.53,0,1,0,stabenow
stabenow,2010,0,383190,63,233,1321,251,801,0.00016441,0.000655029,0.003447377,0.000656578,1.00E-09,0.004694528,0.000655029,0.000608054,1.00E-09,0.002090348,Michigan,4805,MI,0,0,S000770,1/3/19,Debbie,Stabenow,United Methodist,0,0,0,0,0,1,0,0,0,123,29732,1531,300093,111,F,sen,1/4/07,1/3/13,0,1,Democrat,-0.38,0,0,0,D,NULL,NULL,0,0,0.7938644,2.800864,3.431109,3.796556,3.182992,12.2,0,mi,25.15904617,0.664534092,10.62535191,0,4.53497076,8.568935394,0.252547055,0.045894176,49.58149338,0.53,0,1,0,stabenow
stabenow,2012,0,809054,214,198,1532,242,1863,0.000264507,0.000299116,0.001893571,0.00016441,0.000655029,0.003447377,0.000299116,0.000244731,1.00E-09,0.00230269,Michigan,8481,MI,0,0,S000770,1/3/19,Debbie,Stabenow,United Methodist,0,0,0,0,0,1,0,0,0,121,29732,1531,300093,112,F,sen,1/4/07,1/3/13,0,1,Democrat,-0.362,1,0,0,D,NULL,NULL,1,0,0.7811257,2.606716,3.335418,3.931054,3.336758,9.1,0,mi,25.15904617,0.664534092,10.62535191,0,4.53497076,8.568935394,0.252547055,0.045894176,49.58149338,0.53,1,1,0,stabenow
stevens,2006,0,634246,320,706,2372,675,903,0.000504537,0.001064257,0.003739875,NA,NA,NA,0.001064257,0.001113134,1.00E-09,0.001423739,Alaska,2743,AK,11,0,S000888,1/3/09,Ted,Stevens,Episcopalian,0,0,0,0,0,1,0,0,0,8579,12109,1440,300094,109,M,sen,1/7/03,1/3/09,0,2,Republican,0.241,1,0,0,R,NULL,NULL,1,0,0.7557252,2.641221,3.4,2.969231,3,6.9,0,ak,8.218084335,0,14.30106354,0,1.071916223,5.736642361,2.863594294,0.049268875,67.75942993,0.45,0,0,1,stevens
stevens,2008,0,1752468,646,467,6221,516,2827,0.000368624,0.000294443,0.003549852,0.000504537,0.001064257,0.003739875,0.000294443,0.000266482,1.00E-09,0.001613155,Alaska,4785,AK,4,0,S000888,1/3/09,Ted,Stevens,Episcopalian,0,0,0,0,0,1,0,0,0,8580,12109,1440,300094,110,M,sen,1/7/03,1/3/09,0,2,Republican,0.247,0,1,0,R,NULL,NULL,NULL,NULL,0.84,2.88,3.44,4.106667,3.5,6.8,0,ak,8.218084335,0,14.30106354,0,1.071916223,5.736642361,2.863594294,0.049268875,67.75942993,0.45,1,0,1,stevens
sununu,2006,14,623338,330,318,3274,242,1352,0.000529409,0.000388233,0.005252368,NA,NA,NA,0.000365774,0.000510158,2.25E-05,0.002168969,New Hampshire,2743,NH,7,0,S001078,1/3/09,John,Sununu,Catholic,0,0,0,0,0,0,0,0,1,8585,29740,1532,300095,109,M,sen,1/7/03,1/3/09,0,2,Republican,0.39,0,0,0,R,NULL,NULL,0,0,0.9285714,2.790816,3.294737,3.21134,3.119792,3.4,1,nh,26.78038979,0.602207601,4.118451118,0,0.137480035,7.083332062,0.417849153,0.377641857,60.48021698,0.33,0,0,1,sununu
sununu,2008,0,578626,363,227,2262,352,1390,0.000627349,0.000608339,0.003909262,0.000529409,0.000388233,0.005252368,0.000608339,0.00039231,1.00E-09,0.002402244,New Hampshire,4785,NH,21,0,S001078,1/3/09,John,Sununu,Catholic,0,0,0,0,0,0,1,0,1,8586,29740,1532,300095,110,M,sen,1/7/03,1/3/09,0,2,Republican,0.39,0,0,0,R,NULL,NULL,0,0,0.9446809,3.272341,3.429787,4.226496,4.021739,3.8,1,nh,26.78038979,0.602207601,4.118451118,0,0.137480035,7.083332062,0.417849153,0.377641857,60.48021698,0.33,1,0,1,sununu
talent,2006,245,517806,1005,111,2111,407,818,0.001940882,0.00078601,0.004076817,NA,NA,NA,0.000312859,0.000214367,0.000473151,0.001579743,Missouri,2743,MO,71,0,T000024,1/3/07,James,Talent,Presbyterian,0,0,0,0,0,1,0,0,0,8272,29369,1135,300096,109,M,sen,11/25/02,12/9/06,0,1,Republican,0.297,0,0,0,R,NULL,NULL,0,0,0.8242424,2.924666,3.321739,2.728501,2.591358,4.8,0,mo,15.67464447,0.664534092,25.92865181,0,3.30956769,11.00644875,0.544784069,0.048641089,42.44971848,0.6,1,0,1,talent
tester,2008,0,562368,410,212,1765,259,1095,0.000729061,0.000460554,0.003138515,NA,NA,NA,0.000460554,0.000376978,1.00E-09,0.001947125,Montana,4785,MT,4,0,T000464,1/3/19,Jon,Tester,Church of God,0,0,0,0,0,1,0,0,0,125,40702,1829,412244,110,M,sen,1/4/07,1/3/13,0,1,Democrat,-0.276,0,0,0,D,NULL,NULL,NULL,NULL,0.9210526,3.010526,3.615789,3.657895,3.296296,5.2,0,mt,15.74327469,0.095833384,10.98834229,0,0.053812895,12.2725935,3.58168602,0.027281886,57.29421234,0.48,0,0,0,tester
tester,2010,0,2011394,1374,646,5865,706,3978,0.000683109,0.000351001,0.002915889,0.000729061,0.000460554,0.003138515,0.000351001,0.000321171,1.00E-09,0.001977734,Montana,4805,MT,3,0,T000464,1/3/19,Jon,Tester,Church of God,0,0,0,0,0,1,0,0,0,126,40702,1829,412244,111,M,sen,1/4/07,1/3/13,0,1,Democrat,-0.276,0,0,0,D,NULL,NULL,NULL,NULL,0.9038461,3.038461,3.51282,3.690323,3.089744,7.7,0,mt,15.74327469,0.095833384,10.98834229,0,0.053812895,12.2725935,3.58168602,0.027281886,57.29421234,0.48,0,0,0,tester
tester,2012,0,930764,603,257,2488,297,1614,0.000647856,0.000319094,0.002673074,0.000683109,0.000351001,0.002915889,0.000319094,0.000276118,1.00E-09,0.00173406,Montana,8481,MT,7,0,T000464,1/3/19,Jon,Tester,Church of God,0,0,0,0,0,1,0,0,0,124,40702,1829,412244,112,M,sen,1/4/07,1/3/13,0,1,Democrat,-0.276,0,0,0,D,NULL,NULL,0,0,0.9352227,2.910569,3.489879,4.126016,3.378049,6.1,0,mt,15.74327469,0.095833384,10.98834229,0,0.053812895,12.2725935,3.58168602,0.027281886,57.29421234,0.48,1,0,0,tester
thomas,2006,0,856345,454,97,2967,186,2131,0.000530161,0.000217203,0.003464726,NA,NA,NA,0.000217203,0.000113273,1.00E-09,0.002488484,Wyoming,2743,WY,2,0,T000162,6/4/07,Craig,Thomas,Methodist,0,0,0,0,0,1,0,0,0,9565,15633,1149,300097,109,M,sen,1/3/01,12/9/06,0,1,Republican,0.581,0,0,0,R,NULL,NULL,0,0,0.9325843,2.617978,3.477273,2.955056,2.574713,3.4,0,wy,13.13196087,0.072753251,14.16726208,0,0.134042352,10.07059288,10.09572601,0.030644549,52.29701996,0.54,1,0,1,thomas
thune,2006,6,1888606,1232,848,10256,861,3745,0.000652334,0.000455893,0.005430461,NA,NA,NA,0.000452716,0.000449009,3.18E-06,0.001982945,South Dakota,2743,SD,7,0,T000250,1/3/23,John,Thune,Protestant,0,0,0,0,0,1,0,0,0,2470,29754,1534,400546,109,M,sen,1/4/05,12/22/10,0,3,Republican,0.483,0,0,0,R,NULL,NULL,0,0,0.952381,2.761905,3.398374,2.564516,2.475806,3.1,0,sd,20.65735245,0.245446771,15.87462139,0,0.122125737,30.67625999,0.740656674,0.014080379,31.89550591,0.59,0,0,1,thune
thune,2008,15,3939865,2155,1334,17144,1402,8252,0.000546974,0.000355851,0.004351419,0.000652334,0.000455893,0.005430461,0.000352044,0.000338591,3.81E-06,0.002094489,South Dakota,4785,SD,53,0,T000250,1/3/23,John,Thune,Protestant,0,0,0,0,0,1,0,0,0,2471,29754,1534,400546,110,M,sen,1/4/05,12/22/10,0,3,Republican,0.483,0,0,0,R,NULL,NULL,0,0,0.8928571,3.266187,3.435714,3.5,2.970803,3,0,sd,20.65735245,0.245446771,15.87462139,0,0.122125737,30.67625999,0.740656674,0.014080379,31.89550591,0.59,0,0,1,thune
thune,2010,11,2185227,1322,894,9432,964,4613,0.000604972,0.000441145,0.004316257,0.000546974,0.000355851,0.004351419,0.000436111,0.000409112,5.03E-06,0.002110995,South Dakota,4805,SD,108,0,T000250,1/3/23,John,Thune,Protestant,0,0,0,0,0,1,0,0,0,2472,29754,1534,400546,111,M,sen,1/4/05,12/22/10,0,3,Republican,0.483,0,0,0,R,NULL,NULL,0,0,0.9150327,3.197368,3.699346,3.614379,3.169935,5.1,0,sd,20.65735245,0.245446771,15.87462139,0,0.122125737,30.67625999,0.740656674,0.014080379,31.89550591,0.59,1,0,1,thune
thune,2012,23,6647945,4666,2878,33363,3462,14365,0.000701872,0.000520763,0.005018544,0.000604972,0.000441145,0.004316257,0.000517304,0.000432917,3.46E-06,0.002160819,South Dakota,8481,SD,1,0,T000250,1/3/23,John,Thune,Protestant,0,0,0,0,0,1,0,0,0,2473,29754,1534,400546,112,M,sen,1/5/11,1/3/17,0,3,Republican,0.483,0,0,0,R,NULL,NULL,0,0,0.9426752,2.968153,3.509554,3.624204,2.89172,4.6,0,sd,20.65735245,0.245446771,15.87462139,0,0.122125737,30.67625999,0.740656674,0.014080379,31.89550591,0.59,0,0,1,thune
toomey,2012,0,641588,595,403,1188,439,1175,0.000927387,0.000684241,0.001851657,NA,NA,NA,0.000684241,0.00062813,1.00E-09,0.001831394,Pennsylvania,8481,PA,68,0,T000461,1/3/23,Patrick,Toomey,Catholic,0,0,0,0,0,0,1,0,0,2494,29935,2085,400408,112,M,sen,1/5/11,1/3/17,0,3,Republican,0.654,0,0,0,R,NULL,NULL,NULL,NULL,0.8076923,2.687641,3.362607,3.991399,3.412324,7.8,0,pa,30.93216896,2.774456263,5.765742779,0,2.048209906,19.42445946,0.206099436,0.079837441,38.63896561,0.53,0,0,1,toomey
vitter,2006,0,3807527,308,5545,14354,2679,11039,8.09E-05,0.000703607,0.003769902,NA,NA,NA,0.000703607,0.001456327,1.00E-09,0.002899258,Louisiana,2743,LA,24,0,V000127,1/3/17,David,Vitter,Catholic,0,0,0,0,0,0,1,0,0,2548,29918,1609,400418,109,M,sen,1/4/05,12/22/10,0,3,Republican,0.623,0,0,0,R,NULL,NULL,0,0,0.7679558,2.756906,3.372159,2.72191,2.589386,4.6,0,la,32.44461441,0.366403639,21.99637222,0,9.402453423,10.3367815,0.359765321,0.028459897,29.49222755,0.71,0,0,1,vitter
vitter,2008,0,10667231,491,12783,130639,5941,26140,4.60E-05,0.00055694,0.012246759,8.09E-05,0.000703607,0.003769902,0.00055694,0.001198344,1.00E-09,0.002450496,Louisiana,4785,LA,161,0,V000127,1/3/17,David,Vitter,Catholic,0,0,0,0,0,0,1,0,0,2549,29918,1609,400418,110,M,sen,1/4/05,12/22/10,0,3,Republican,0.623,0,0,0,R,NULL,NULL,0,0,0.8149101,2.89433,3.748072,3.395887,2.484293,5,0,la,32.44461441,0.366403639,21.99637222,0,9.402453423,10.3367815,0.359765321,0.028459897,29.49222755,0.71,0,0,1,vitter
vitter,2010,0,1396323,1481,1163,6969,728,3125,0.001060644,0.00052137,0.004990967,4.60E-05,0.00055694,0.012246759,0.00052137,0.000832903,1.00E-09,0.002238022,Louisiana,4805,LA,0,0,V000127,1/3/17,David,Vitter,Catholic,0,0,0,0,0,0,1,0,0,2550,29918,1609,400418,111,M,sen,1/4/05,12/22/10,0,3,Republican,0.623,0,0,0,R,NULL,NULL,0,0,0.6863905,3.047619,3.757396,3.16716,2.39645,7.8,0,la,32.44461441,0.366403639,21.99637222,0,9.402453423,10.3367815,0.359765321,0.028459897,29.49222755,0.71,1,0,1,vitter
vitter,2012,0,2636468,2704,2856,9953,1407,5458,0.001025616,0.00053367,0.003775127,0.001060644,0.00052137,0.004990967,0.00053367,0.001083268,1.00E-09,0.002070195,Louisiana,8481,LA,89,0,V000127,1/3/17,David,Vitter,Catholic,0,0,0,0,0,0,1,0,0,2551,29918,1609,400418,112,M,sen,1/5/11,1/3/17,0,3,Republican,0.623,0,0,0,R,NULL,NULL,0,0,0.6806358,2.877168,3.592163,3.3589,2.58237,7.1,0,la,32.44461441,0.366403639,21.99637222,0,9.402453423,10.3367815,0.359765321,0.028459897,29.49222755,0.71,0,0,1,vitter
voinovich,2006,6,539894,509,168,2096,352,1599,0.000942779,0.000651981,0.003882245,NA,NA,NA,0.000640868,0.000311173,1.11E-05,0.002961693,Ohio,2743,OH,9,0,V000126,1/3/11,George,Voinovich,Catholic,0,0,0,0,0,0,1,0,0,9101,49903,1575,300098,109,M,sen,1/4/05,12/22/10,0,3,Republican,0.192,1,0,0,R,NULL,NULL,1,0,0.8425197,2.913872,3.283746,2.78808,2.633775,5.4,0,oh,19.74513054,1.150831342,10.65159702,0,3.93164444,14.29646492,0.285596669,0.060209557,49.87026596,0.58,0,0,1,voinovich
voinovich,2008,0,167813,130,397,518,604,537,0.000774673,0.003599245,0.00308677,0.000942779,0.000651981,0.003882245,0.003599245,0.00236573,1.00E-09,0.003199991,Ohio,4785,OH,53,0,V000126,1/3/11,George,Voinovich,Catholic,0,0,0,0,0,0,1,0,0,9102,49903,1575,300098,110,M,sen,1/4/05,12/22/10,0,3,Republican,0.152,0,0,0,R,NULL,NULL,0,0,0.8941606,3.162044,3.39927,3.749452,3.362031,6.5,0,oh,19.74513054,1.150831342,10.65159702,0,3.93164444,14.29646492,0.285596669,0.060209557,49.87026596,0.58,0,0,1,voinovich
voinovich,2010,3,948107,803,1224,2087,1456,2235,0.000846952,0.001535693,0.002201229,0.000774673,0.003599245,0.00308677,0.001532528,0.001290995,3.17E-06,0.00235733,Ohio,4805,OH,0,0,V000126,1/3/11,George,Voinovich,Catholic,0,0,0,0,0,0,1,0,0,9103,49903,1575,300098,111,M,sen,1/4/05,12/22/10,0,3,Republican,0.112,0,0,0,R,NULL,NULL,0,0,0.8373848,2.898071,3.446309,3.707879,3.07083,10.1,0,oh,19.74513054,1.150831342,10.65159702,0,3.93164444,14.29646492,0.285596669,0.060209557,49.87026596,0.58,1,0,1,voinovich
warner,2006,72,522980,450,265,2331,422,1034,0.000860455,0.000806915,0.00445715,NA,NA,NA,0.000669243,0.000506713,0.000137674,0.001977132,Virginia,2743,VA,43,0,W000154,1/3/09,John,Warner,Episcopalian,0,0,0,0,0,1,0,0,0,8617,14712,1452,300099,109,M,sen,1/7/03,1/3/09,0,2,Republican,0.237,1,0,0,R,NULL,NULL,NULL,NULL,0.7441341,2.920493,3.245064,2.763842,2.725534,3.1,0,va,6.210809231,1.075806499,18.35631561,0,6.55966568,14.95631886,0.679983258,0.0988952,52.06220627,0.61,0,0,1,warner
warner,2008,399,1385425,1031,237,5064,1082,3030,0.000744177,0.000780989,0.003655197,0.000860455,0.000806915,0.00445715,0.000492991,0.000171068,0.000287999,0.002187056,Virginia,4785,VA,0,0,W000154,1/3/09,John,Warner,Episcopalian,0,0,0,0,0,1,0,0,0,8618,14712,1452,300099,110,M,sen,1/7/03,1/3/09,0,2,Republican,0.236,0,0,0,R,NULL,NULL,0,0,0.764268,3.16812,3.383375,3.590062,3.401009,4,0,va,6.210809231,1.075806499,18.35631561,0,6.55966568,14.95631886,0.679983258,0.0988952,52.06220627,0.61,1,0,1,warner
warner,2010,0,3937325,3621,1506,8642,1738,7868,0.000919661,0.000441417,0.002194892,0.000744177,0.000780989,0.003655197,0.000441417,0.000382494,1.00E-09,0.001998312,Virginia,4805,VA,88,6,W000805,1/3/21,Mark,Warner,Presbyterian,0,0,0,0,0,1,0,0,0,407,40909,1897,412321,111,M,sen,1/6/09,1/3/15,0,2,Democrat,-0.254,0,0,0,D,NULL,NULL,NULL,NULL,0.7084898,2.829452,3.50864,3.543609,2.973684,7.5,0,va,6.210809231,1.075806499,18.35631561,0,6.55966568,14.95631886,0.679983258,0.0988952,52.06220627,0.61,0,0,0,warner
warner,2012,81,16059105,11879,7519,34579,8256,32004,0.000739706,0.000514102,0.002153234,0.000919661,0.000441417,0.002194892,0.000509058,0.000468209,5.04E-06,0.001992889,Virginia,8481,VA,234,1,W000805,1/3/21,Mark,Warner,Presbyterian,0,0,0,0,0,1,0,0,0,406,40909,1897,412321,112,M,sen,1/6/09,1/3/15,0,2,Democrat,-0.254,0,0,0,D,NULL,NULL,0,0,0.7087126,2.618087,3.286923,3.841146,3.326597,6,0,va,6.210809231,1.075806499,18.35631561,0,6.55966568,14.95631886,0.679983258,0.0988952,52.06220627,0.61,0,0,0,warner
webb,2008,11,475303,192,87,2410,82,630,0.000403954,0.000172523,0.005070451,NA,NA,NA,0.000149379,0.000183042,2.31E-05,0.001325471,Virginia,4785,VA,0,0,W000803,1/3/13,Jim,Webb,Protestant,0,0,0,0,0,1,0,0,0,10396,40706,1822,412249,110,M,sen,1/4/07,1/3/13,0,1,Democrat,-0.208,0,0,0,D,NULL,NULL,NULL,NULL,0.764268,3.16812,3.383375,3.590062,3.401009,4,0,va,6.210809231,1.075806499,18.35631561,0,6.55966568,14.95631886,0.679983258,0.0988952,52.06220627,0.61,0,0,0,webb
webb,2010,194,4565009,4311,1826,13437,2352,9058,0.000944358,0.000515225,0.002943478,0.000403954,0.000172523,0.005070451,0.000472727,0.0004,4.25E-05,0.001984225,Virginia,4805,VA,88,6,W000803,1/3/13,Jim,Webb,Protestant,0,0,0,0,0,1,0,0,0,10397,40706,1822,412249,111,M,sen,1/4/07,1/3/13,0,1,Democrat,-0.208,0,0,0,D,NULL,NULL,0,0,0.7084898,2.829452,3.50864,3.543609,2.973684,7.5,0,va,6.210809231,1.075806499,18.35631561,0,6.55966568,14.95631886,0.679983258,0.0988952,52.06220627,0.61,0,0,0,webb
webb,2012,227,5395028,4896,2508,15830,3011,10767,0.000907503,0.000558107,0.002934184,0.000944358,0.000515225,0.002943478,0.000516032,0.000464873,4.21E-05,0.001995727,Virginia,8481,VA,234,1,W000803,1/3/13,Jim,Webb,Protestant,0,0,0,0,0,1,0,0,0,10395,40706,1822,412249,112,M,sen,1/4/07,1/3/13,0,1,Democrat,-0.208,0,0,0,D,NULL,NULL,0,0,0.7087126,2.618087,3.286923,3.841146,3.326597,6,0,va,6.210809231,1.075806499,18.35631561,0,6.55966568,14.95631886,0.679983258,0.0988952,52.06220627,0.61,1,0,0,webb
whitehouse,2008,41,1316841,1368,647,2672,849,2525,0.001038851,0.000644726,0.002029099,NA,NA,NA,0.000613591,0.000491328,3.11E-05,0.001917469,Rhode Island,4785,RI,0,0,W000802,1/3/19,Sheldon,Whitehouse,Episcopalian,0,0,0,0,0,1,0,0,0,128,40704,1823,412247,110,M,sen,1/4/07,1/3/13,0,1,Democrat,-0.516,0,0,0,D,NULL,NULL,NULL,NULL,0.8378378,3.427273,3.261261,3.945946,3.37037,7.9,0,ri,63.1240387,1.604541898,3.827541351,0.966651499,0.942535043,5.95178318,0.143303603,0.170210391,23.26939392,0.49,0,0,0,whitehouse
whitehouse,2010,80,9521040,7014,2589,35441,3208,13382,0.000736685,0.000336939,0.003722388,0.001038851,0.000644726,0.002029099,0.000328537,0.000271925,8.40E-06,0.00140552,Rhode Island,4805,RI,10,0,W000802,1/3/19,Sheldon,Whitehouse,Episcopalian,0,0,0,0,0,1,0,0,0,129,40704,1823,412247,111,M,sen,1/4/07,1/3/13,0,1,Democrat,-0.516,0,0,0,D,NULL,NULL,0,0,0.8802083,2.817708,3.146597,4,3.609375,11.3,0,ri,63.1240387,1.604541898,3.827541351,0.966651499,0.942535043,5.95178318,0.143303603,0.170210391,23.26939392,0.49,0,0,0,whitehouse
whitehouse,2012,9,2754906,1764,688,5455,1041,3381,0.000640313,0.000377872,0.001980105,0.000736685,0.000336939,0.003722388,0.000374605,0.000249737,3.27E-06,0.001227266,Rhode Island,8481,RI,9,0,W000802,1/3/19,Sheldon,Whitehouse,Episcopalian,0,0,0,0,0,1,0,0,0,127,40704,1823,412247,112,M,sen,1/4/07,1/3/13,0,1,Democrat,-0.516,0,0,0,D,NULL,NULL,0,0,0.8473282,2.583969,3.141762,4.125954,3.79771,10.5,0,ri,63.1240387,1.604541898,3.827541351,0.966651499,0.942535043,5.95178318,0.143303603,0.170210391,23.26939392,0.49,1,0,0,whitehouse
wicker,2008,15,1023517,576,960,6601,944,2214,0.000562766,0.000922311,0.006449332,NA,NA,NA,0.000907656,0.000937943,1.47E-05,0.002163131,Mississippi,4785,MS,109,0,W000437,1/3/19,Roger,Wicker,Baptist,0,0,0,0,0,1,0,0,0,141,29534,1226,400432,110,M,sen,12/31/07,1/3/13,0,1,Republican,0.52,0,0,0,R,NULL,NULL,NULL,NULL,0.7697842,2.877698,3.708633,3.036101,2.64982,6.5,0,ms,3.689857244,0.095833384,41.68421936,0,13.08879662,11.21514893,0.404824167,0.00497432,29.81354904,0.77,0,0,1,wicker
wicker,2010,4,1291331,1001,1159,7770,1192,2637,0.00077517,0.00092308,0.006017049,0.000562766,0.000922311,0.006449332,0.000919982,0.000897525,3.10E-06,0.00204208,Mississippi,4805,MS,18,0,W000437,1/3/19,Roger,Wicker,Baptist,0,0,0,0,0,1,0,0,0,142,29534,1226,400432,111,M,sen,12/31/07,1/3/13,0,1,Republican,0.437,0,0,0,R,NULL,NULL,0,0,0.7002457,2.965602,3.738916,3.027094,2.324324,10.9,0,ms,3.689857244,0.095833384,41.68421936,0,13.08879662,11.21514893,0.404824167,0.00497432,29.81354904,0.77,0,0,1,wicker
wicker,2012,0,1468341,920,790,7205,881,2277,0.000626558,0.000599998,0.004906899,0.00077517,0.00092308,0.006017049,0.000599998,0.000538023,1.00E-09,0.001550731,Mississippi,8481,MS,83,0,W000437,1/3/19,Roger,Wicker,Baptist,0,0,0,0,0,1,0,0,0,140,29534,1226,400432,112,M,sen,12/31/07,1/3/13,0,1,Republican,0.437,0,0,0,R,NULL,NULL,0,0,0.6303318,2.744076,3.606635,3.239905,2.395735,8.9,0,ms,3.689857244,0.095833384,41.68421936,0,13.08879662,11.21514893,0.404824167,0.00497432,29.81354904,0.77,1,0,1,wicker
